node_id,type,attrs_json
concept_us-gaap:GainLossOnSaleOfAccountsReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RevenueFromRelatedParties,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAssetsTransferredToFromPlan,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ForeignCurrencyTransactionGainLossBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherSellingGeneralAndAdministrativeExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeLossFromAffordableHousingProjectsEquityMethodInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTaxParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTaxParent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SupplierFinanceProgramObligationDecreaseSettlement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SupplierFinanceProgramObligationIncrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccrualForTaxesOtherThanIncomeTaxesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdvancesToAffiliate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForNotesAndLoansReceivableCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationAccretionExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationForeignCurrencyTranslationGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationLiabilitiesIncurred,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationLiabilitiesSettled,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationRevisionOfEstimate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCostChargedToExpense1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredFinanceCostsNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAndOtherLiabilitiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanBenefitObligationPrescriptionDrugSubsidyReceipt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DueToRelatedPartiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EffectOfLIFOInventoryLiquidationOnIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EnergyRelatedInventory,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EnergyRelatedInventoryChemicals,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EnergyRelatedInventoryPetroleum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ExplorationExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainLossOnDispositionOfAssets1,Concept,"{""ns"": ""us-gaap""}"
period_2020-03-31,Period,"{""end"": ""2020-03-31""}"
concept_us-gaap:GuaranteeObligationsCurrentCarryingValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExaminationInterestAccrued,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExaminationInterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInAccountsAndNotesReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInOtherOperatingAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InterestExpenseOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InventoryCrudeOilProductsAndMerchandise,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InventoryPartsAndComponentsNetOfReserves,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermAccountsNotesAndLoansReceivableNetNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermInvestmentsAndReceivablesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsOfDividendsMinorityInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromHedgeFinancingActivities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromPaymentsToMinorityShareholders,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromRepaymentsOfOtherDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleAndCollectionOfReceivables,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PropertyPlantAndEquipmentAdditions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ReclassificationToWellFacilitiesAndEquipmentBasedOnDeterminationOfProvedReserves,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfLongTermDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestrictedCashAndCashEquivalentsAtCarryingValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShortTermBankLoansAndNotesPayable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxesOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ImpairmentOfLongLivedAssetsHeldForUse,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentForContingentConsiderationLiabilityFinancingActivities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockIssuedDuringPeriodValueAcquisitions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,Concept,"{""ns"": ""us-gaap""}"
period_2022-04-02,Period,"{""end"": ""2022-04-02""}"
period_2022-07-02,Period,"{""end"": ""2022-07-02""}"
period_2022-10-01,Period,"{""end"": ""2022-10-01""}"
concept_us-gaap:AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,Concept,"{""ns"": ""us-gaap""}"
period_2021-12-29,Period,"{""end"": ""2021-12-29""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CommonStocksIncludingAdditionalPaidInCapital,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredCompensationLiabilityCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsInventory,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAccumulatedBenefitObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanActualReturnOnPlanAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanActuarialGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountsRecognizedInBalanceSheet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanInterestCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanOtherChanges,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsPlanAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanServiceCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanSettlementsBenefitObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanSettlementsPlanAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetFairValueGrossLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetFairValueOfCollateral,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetNotOffsetPolicyElectionDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowed,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedNotOffsetPolicyElectionDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityFairValueGrossAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityNotOffsetPolicyElectionDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GoodwillImpairedAccumulatedImpairmentLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ImpairmentOfInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxesReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxHolidayAggregateDollarAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxHolidayIncomeTaxBenefitsPerShare,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInEmployeeRelatedLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherInvestmentsAndSecuritiesAtCost,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSaleAndMaturityOfOtherInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromStockPlans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ReclassificationsOfTemporaryToPermanentEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringSettlementAndImpairmentProvisions,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellCollateralObligationToReturnSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecuritiesPurchasedUnderAgreementsToResellNotOffsetPolicyElectionDeduction,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxCreditCarryforwardValuationAllowance,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityIssuePeriodIncreaseOrDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossCumulativeAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesRealizedGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringReserveCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainOnBusinessInterruptionInsuranceRecovery,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GrantsReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceInitialPublicOffering,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromMinorityShareholders,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProductionRelatedImpairmentsOrCharges,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GovernmentAssistanceAmountCumulativeNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GovernmentAssistanceAwardAmount,Concept,"{""ns"": ""us-gaap""}"
period_2024-11-30,Period,"{""end"": ""2024-11-30""}"
concept_us-gaap:GovernmentAssistanceLiabilityCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LitigationSettlementInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeAssetSecurityPurchasedUnderAgreementToResellSecurityBorrowedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilityFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SecurityPurchasedUnderAgreementToResellAfterOffsetAndDeductionSubjectToMasterNettingArrangement,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccruedEnvironmentalLossContingenciesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForDoubtfulOtherReceivablesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForNotesAndLoansReceivableNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationContingentConsiderationLiabilityNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedContractCostAmortization,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedContractCostNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedContractCostNetCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedContractCostNetNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractWithCustomerAssetNetCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CostOfGoodsSoldSalesTypeLease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentUnamortizedDiscount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleAllowanceForCreditLossPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredGainLossOnDiscontinuationOfInterestRateFairValueHedge,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredRevenueCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredRevenueNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsDeferredIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeGainLossOnDerivativeNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DerivativeLiabilitiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationTaxEffectOfDiscontinuedOperation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FederalIncomeTaxExpenseBenefitContinuingOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ForeignIncomeTaxExpenseBenefitContinuingOperations,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainLossOnDerivativeInstrumentsNetPretax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GoodwillWrittenOffRelatedToSaleOfBusinessUnit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ImpairmentOfIntangibleAssetsFinitelived,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInReceivables,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncrementalCommonSharesAttributableToContingentlyIssuableShares,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InventoryWorkInProcessAndRawMaterialsNetOfReserves,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentsAndOtherNoncurrentAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LeaseIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilityForUncertainTaxPositionsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableCollateralForSecuredBorrowings,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableDeferredIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableGrossCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LoansAndLeasesReceivableNetOfDeferredIncome,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongtermDebtPercentageBearingFixedInterestAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongtermDebtPercentageBearingVariableInterestAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersBasic,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersDiluted,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NotesAndLoansReceivableNetNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherPostretirementBenefitExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherSundryLiabilitiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PensionExpense,Concept,"{""ns"": ""us-gaap""}"
